days,data_per_day,calls,sms,network,netflix,prime,hotstar,sony_liv,zee5,jiocinema,price
28,4,1,1,5,1,1,1,0,0,0,804
7,3,1,0,5,0,0,0,0,0,0,152
7,3,1,0,5,0,0,0,0,0,0,137
56,2,1,1,5,1,1,1,0,0,0,855
28,4,1,1,5,0,1,0,0,0,0,566
56,4,1,1,5,0,0,1,0,0,0,968
14,3,1,0,5,0,0,0,0,0,0,224
28,4,1,1,5,1,0,1,0,0,0,720
84,2,1,1,5,1,1,1,0,0,0,1089
84,3,1,1,5,1,1,1,0,0,0,1351
28,4,1,1,5,1,0,0,0,0,0,626
14,3,1,0,5,0,0,0,0,0,0,239
56,3,1,1,5,1,1,1,0,0,0,1028
56,3,1,1,5,1,1,1,0,0,0,1018
56,2,1,1,5,1,1,1,0,0,0,875
28,4,1,1,5,1,1,1,0,0,0,804
14,2,1,0,4,0,0,0,0,0,0,162
7,5,1,0,5,0,0,0,0,0,0,204
56,2,1,1,5,1,1,1,0,0,0,870
56,3,1,1,5,1,1,0,0,0,0,954
84,2,1,1,5,1,1,1,0,0,0,1084
56,3,1,1,5,1,1,1,0,0,0,1033
56,3,1,1,5,0,1,1,0,0,0,879
7,3,1,0,5,0,0,0,0,0,0,147
14,2,1,0,4,0,0,0,0,0,0,142
28,2,1,0,4,0,0,0,0,0,0,254
84,2,1,1,5,1,1,1,0,0,0,1094
14,1,1,0,4,0,0,0,0,0,0,120
28,3,1,1,5,0,1,0,0,0,0,512
56,2,1,1,5,1,1,1,0,0,0,855
7,3,1,0,5,0,0,0,0,0,0,157
84,3,1,1,5,1,1,1,0,0,0,1331
28,1,1,0,4,0,0,0,0,0,0,190
14,1,1,0,4,0,0,0,0,0,0,105
84,3,1,1,5,1,1,1,0,0,0,1331
56,2,1,1,5,1,1,1,0,0,0,865
56,3,1,1,5,1,1,0,0,0,0,969
84,3,1,1,5,1,1,1,0,0,0,1351
14,5,1,0,5,0,0,0,0,0,0,318
14,1,1,0,4,0,0,0,0,0,0,105
14,5,1,0,5,0,0,0,0,0,0,308
14,2,1,1,4,0,0,0,0,0,0,177
84,2,1,1,5,1,1,1,0,0,0,1074
28,2,1,1,4,0,0,0,0,0,0,279
14,1,1,1,4,0,0,0,0,0,0,135
28,1,1,0,4,0,0,0,0,0,0,170
14,5,1,0,5,0,0,0,0,0,0,303
14,1,1,0,4,0,0,0,0,0,0,120
56,3,1,1,5,1,1,1,0,0,0,1028
14,3,1,0,5,0,0,0,0,0,0,234
28,1,1,0,4,0,0,0,0,0,0,190
28,3,1,1,5,1,1,1,0,0,0,710
28,1,1,1,4,0,0,0,0,0,0,185
56,4,1,1,5,1,1,1,0,0,0,1201
84,2,1,1,5,1,1,1,0,0,0,1089
56,2,1,1,5,1,1,1,0,0,0,860
14,5,1,0,5,0,0,0,0,0,0,298
56,3,1,1,5,1,1,1,0,0,0,1038
14,5,1,0,5,0,0,0,0,0,0,308
7,3,1,0,5,0,0,0,0,0,0,137
28,2,1,1,4,0,0,0,0,0,0,269
84,3,1,1,5,1,1,1,0,0,0,1341
56,2,1,1,5,1,1,1,0,0,0,870
56,4,1,1,5,1,1,1,0,0,0,1196
56,3,1,1,5,1,1,1,0,0,0,1028
56,3,1,1,5,0,1,0,0,0,0,820
14,5,1,0,5,0,0,0,0,0,0,313
14,3,1,0,5,0,0,0,0,0,0,224
28,1,1,1,4,0,0,0,0,0,0,190
14,3,1,0,5,0,0,0,0,0,0,234
56,4,1,1,5,1,1,1,0,0,0,1186
28,2,1,1,4,0,0,0,0,0,0,289
14,2,1,0,4,0,0,0,0,0,0,162
56,3,1,1,5,0,0,1,0,0,0,790
84,3,1,1,5,1,1,1,0,0,0,1341
14,1,1,0,4,0,0,0,0,0,0,125
28,3,1,1,5,1,1,1,0,0,0,715
7,3,1,0,5,0,0,0,0,0,0,157
7,3,1,0,5,0,0,0,0,0,0,162
14,5,1,0,5,0,0,0,0,0,0,318
56,4,1,1,5,1,0,1,0,0,0,1097
28,3,1,1,5,0,0,1,0,0,0,492
28,4,1,1,5,1,1,1,0,0,0,799
14,1,1,1,4,0,0,0,0,0,0,145
28,2,1,0,4,0,0,0,0,0,0,284
14,3,1,0,5,0,0,0,0,0,0,244
28,2,1,1,4,0,0,0,0,0,0,279
7,5,1,0,5,0,0,0,0,0,0,209
28,1,1,1,4,0,0,0,0,0,0,195
56,3,1,1,5,0,1,1,0,0,0,879
28,1,1,0,4,0,0,0,0,0,0,180
14,1,1,1,4,0,0,0,0,0,0,125
56,2,1,1,5,1,1,1,0,0,0,850
28,1,1,0,4,0,0,0,0,0,0,185
56,2,1,1,5,1,1,1,0,0,0,870
14,5,1,0,5,0,0,0,0,0,0,318
14,1,1,1,4,0,0,0,0,0,0,145
56,4,1,1,5,0,1,1,0,0,0,1037
14,3,1,0,5,0,0,0,0,0,0,239
84,3,1,1,5,1,1,1,0,0,0,1346
84,2,1,1,5,1,1,1,0,0,0,1094
14,1,1,0,4,0,0,0,0,0,0,105
56,3,1,1,5,1,1,1,0,0,0,1038
14,2,1,0,4,0,0,0,0,0,0,167
56,2,1,1,5,1,1,1,0,0,0,870
7,3,1,0,5,0,0,0,0,0,0,142
28,1,1,0,4,0,0,0,0,0,0,190
56,2,1,1,5,1,1,1,0,0,0,880
56,4,1,1,5,1,0,0,0,0,0,1023
56,4,1,1,5,0,0,1,0,0,0,968
84,2,1,1,5,1,1,1,0,0,0,1099
84,2,1,1,5,1,1,1,0,0,0,1089
7,5,1,0,5,0,0,0,0,0,0,189
14,2,1,0,4,0,0,0,0,0,0,172
14,2,1,1,4,0,0,0,0,0,0,167
84,3,1,1,5,1,1,1,0,0,0,1346
84,3,1,1,5,1,1,1,0,0,0,1336
14,3,1,0,5,0,0,0,0,0,0,244
28,4,1,1,5,0,1,1,0,0,0,655
7,3,1,0,5,0,0,0,0,0,0,162
56,3,1,1,5,1,0,1,0,0,0,939
56,3,1,1,5,1,1,1,0,0,0,1048
7,5,1,0,5,0,0,0,0,0,0,209
28,2,1,1,4,0,0,0,0,0,0,279
28,2,1,1,4,0,0,0,0,0,0,279
28,3,1,1,5,0,1,1,0,0,0,566
56,3,1,1,5,1,1,1,0,0,0,1033
14,3,1,0,5,0,0,0,0,0,0,239
14,3,1,0,5,0,0,0,0,0,0,234
14,3,1,0,5,0,0,0,0,0,0,224
56,3,1,1,5,0,1,1,0,0,0,879
84,3,1,1,5,1,1,1,0,0,0,1356
14,2,1,1,4,0,0,0,0,0,0,187
14,2,1,1,4,0,0,0,0,0,0,177
7,3,1,0,5,0,0,0,0,0,0,142
28,4,1,1,5,1,0,1,0,0,0,705
56,3,1,1,5,1,1,1,0,0,0,1028
28,2,1,0,4,0,0,0,0,0,0,259
14,2,1,1,4,0,0,0,0,0,0,162
56,3,1,1,5,1,1,1,0,0,0,1048
14,1,1,1,4,0,0,0,0,0,0,125
84,3,1,1,5,1,1,1,0,0,0,1346
7,5,1,0,5,0,0,0,0,0,0,199
28,3,1,1,5,1,0,1,0,0,0,621
14,5,1,0,5,0,0,0,0,0,0,328
7,3,1,0,5,0,0,0,0,0,0,137
56,4,1,1,5,0,1,0,0,0,0,978
14,5,1,0,5,0,0,0,0,0,0,308
56,2,1,1,5,1,1,1,0,0,0,855
56,2,1,1,5,1,1,1,0,0,0,880
14,3,1,0,5,0,0,0,0,0,0,229
7,5,1,0,5,0,0,0,0,0,0,189
84,2,1,1,5,1,1,1,0,0,0,1094
56,3,1,1,5,1,0,0,0,0,0,850
14,1,1,1,4,0,0,0,0,0,0,120
14,2,1,1,4,0,0,0,0,0,0,167
28,4,1,1,5,1,1,1,0,0,0,814
56,3,1,1,5,1,1,1,0,0,0,1033
84,3,1,1,5,1,1,1,0,0,0,1351
14,1,1,1,4,0,0,0,0,0,0,115
7,5,1,0,5,0,0,0,0,0,0,184
28,2,1,0,4,0,0,0,0,0,0,274
28,1,1,1,4,0,0,0,0,0,0,215
84,2,1,1,5,1,1,1,0,0,0,1094
7,3,1,0,5,0,0,0,0,0,0,157
28,1,1,0,4,0,0,0,0,0,0,200
7,5,1,0,5,0,0,0,0,0,0,189
28,3,1,1,5,0,0,1,0,0,0,472
14,1,1,0,4,0,0,0,0,0,0,110
28,1,1,0,4,0,0,0,0,0,0,190
84,3,1,1,5,1,1,1,0,0,0,1356
28,4,1,1,5,1,1,1,0,0,0,809
14,3,1,0,5,0,0,0,0,0,0,224
14,5,1,0,5,0,0,0,0,0,0,318
7,3,1,0,5,0,0,0,0,0,0,147
84,3,1,1,5,1,1,1,0,0,0,1356
14,5,1,0,5,0,0,0,0,0,0,313
14,3,1,0,5,0,0,0,0,0,0,244
28,1,1,1,4,0,0,0,0,0,0,205
14,1,1,1,4,0,0,0,0,0,0,125
56,2,1,1,5,1,1,1,0,0,0,855
56,3,1,1,5,1,1,1,0,0,0,1028
7,5,1,0,5,0,0,0,0,0,0,189
28,2,1,1,4,0,0,0,0,0,0,269
28,4,1,1,5,1,0,0,0,0,0,626
56,4,1,1,5,1,0,0,0,0,0,1018
28,2,1,1,4,0,0,0,0,0,0,299
56,4,1,1,5,1,1,0,0,0,0,1137
7,5,1,0,5,0,0,0,0,0,0,184
56,4,1,1,5,1,0,1,0,0,0,1092
56,3,1,1,5,1,1,1,0,0,0,1033
84,2,1,1,5,1,1,1,0,0,0,1074
56,2,1,1,5,1,1,1,0,0,0,880
7,3,1,0,5,0,0,0,0,0,0,157
7,3,1,0,5,0,0,0,0,0,0,152
28,2,1,0,4,0,0,0,0,0,0,284
56,3,1,1,5,1,0,0,0,0,0,870
28,3,1,1,5,1,1,1,0,0,0,720
56,3,1,1,5,1,1,1,0,0,0,1038
84,3,1,1,5,1,1,1,0,0,0,1346
56,2,1,1,5,1,1,1,0,0,0,860
7,5,1,0,5,0,0,0,0,0,0,199
14,2,1,0,4,0,0,0,0,0,0,162
14,2,1,1,4,0,0,0,0,0,0,157
56,3,1,1,5,1,1,1,0,0,0,1038
28,4,1,1,5,1,1,1,0,0,0,804
56,3,1,1,5,1,1,1,0,0,0,1033
28,1,1,0,4,0,0,0,0,0,0,180
28,2,1,0,4,0,0,0,0,0,0,274
14,1,1,0,4,0,0,0,0,0,0,100
14,5,1,0,5,0,0,0,0,0,0,318
84,3,1,1,5,1,1,1,0,0,0,1331
14,5,1,0,5,0,0,0,0,0,0,323
56,3,1,1,5,1,1,1,0,0,0,1028
84,3,1,1,5,1,1,1,0,0,0,1331
56,2,1,1,5,1,1,1,0,0,0,850
56,2,1,1,5,1,1,1,0,0,0,880
84,2,1,1,5,1,1,1,0,0,0,1099
14,1,1,0,4,0,0,0,0,0,0,105
14,2,1,1,4,0,0,0,0,0,0,167
28,2,1,0,4,0,0,0,0,0,0,264
14,2,1,0,4,0,0,0,0,0,0,162
7,3,1,0,5,0,0,0,0,0,0,147
28,3,1,1,5,1,0,1,0,0,0,631
14,5,1,0,5,0,0,0,0,0,0,303
56,2,1,1,5,1,1,1,0,0,0,860
14,2,1,0,4,0,0,0,0,0,0,157
28,4,1,1,5,1,0,1,0,0,0,705
56,2,1,1,5,1,1,1,0,0,0,855
7,5,1,0,5,0,0,0,0,0,0,189
14,5,1,0,5,0,0,0,0,0,0,303
56,4,1,1,5,1,1,1,0,0,0,1211
28,1,1,1,4,0,0,0,0,0,0,200
7,5,1,0,5,0,0,0,0,0,0,204
28,2,1,1,4,0,0,0,0,0,0,269
84,3,1,1,5,1,1,1,0,0,0,1356
7,3,1,0,5,0,0,0,0,0,0,157
28,3,1,1,5,1,0,1,0,0,0,631
7,3,1,0,5,0,0,0,0,0,0,157
56,2,1,1,5,1,1,1,0,0,0,865
14,5,1,0,5,0,0,0,0,0,0,308
14,3,1,0,5,0,0,0,0,0,0,214
28,2,1,1,4,0,0,0,0,0,0,274
56,3,1,1,5,1,1,1,0,0,0,1048
84,2,1,1,5,1,1,1,0,0,0,1104
56,3,1,1,5,0,1,1,0,0,0,899
7,5,1,0,5,0,0,0,0,0,0,199
14,3,1,0,5,0,0,0,0,0,0,229
56,4,1,1,5,0,1,1,0,0,0,1047
28,3,1,1,5,1,1,1,0,0,0,720
28,4,1,1,5,1,0,0,0,0,0,631
56,4,1,1,5,1,1,0,0,0,0,1117
28,3,1,1,5,1,1,0,0,0,0,651
14,5,1,0,5,0,0,0,0,0,0,318
14,3,1,0,5,0,0,0,0,0,0,224
7,3,1,0,5,0,0,0,0,0,0,152
14,5,1,0,5,0,0,0,0,0,0,323
14,3,1,0,5,0,0,0,0,0,0,244
14,5,1,0,5,0,0,0,0,0,0,318
56,3,1,1,5,0,1,1,0,0,0,874
84,3,1,1,5,1,1,1,0,0,0,1346
84,2,1,1,5,1,1,1,0,0,0,1094
28,4,1,1,5,1,1,1,0,0,0,819
14,1,1,0,4,0,0,0,0,0,0,100
28,1,1,1,4,0,0,0,0,0,0,205
28,4,1,1,5,1,0,1,0,0,0,700
56,2,1,1,5,1,1,1,0,0,0,850
14,2,1,0,4,0,0,0,0,0,0,157
14,3,1,0,5,0,0,0,0,0,0,224
56,4,1,1,5,1,1,1,0,0,0,1206
28,4,1,1,5,0,1,1,0,0,0,655
7,3,1,0,5,0,0,0,0,0,0,137
14,5,1,0,5,0,0,0,0,0,0,298
84,3,1,1,5,1,1,1,0,0,0,1351
7,3,1,0,5,0,0,0,0,0,0,142
56,4,1,1,5,1,0,1,0,0,0,1097
84,2,1,1,5,1,1,1,0,0,0,1084
56,3,1,1,5,1,1,1,0,0,0,1038
14,3,1,0,5,0,0,0,0,0,0,234
56,3,1,1,5,1,1,1,0,0,0,1028
56,3,1,1,5,1,1,1,0,0,0,1038
14,1,1,1,4,0,0,0,0,0,0,130
56,3,1,1,5,1,0,0,0,0,0,860
56,3,1,1,5,1,1,1,0,0,0,1033
84,3,1,1,5,1,1,1,0,0,0,1326
7,3,1,0,5,0,0,0,0,0,0,162
56,3,1,1,5,1,1,1,0,0,0,1038
14,3,1,0,5,0,0,0,0,0,0,244
56,4,1,1,5,0,0,1,0,0,0,958
56,2,1,1,5,1,1,1,0,0,0,865
14,3,1,0,5,0,0,0,0,0,0,224
14,2,1,0,4,0,0,0,0,0,0,147
56,3,1,1,5,1,1,1,0,0,0,1023
7,3,1,0,5,0,0,0,0,0,0,157
28,1,1,1,4,0,0,0,0,0,0,215
56,3,1,1,5,1,1,1,0,0,0,1038
56,3,1,1,5,1,1,1,0,0,0,1043
28,3,1,1,5,1,1,0,0,0,0,641
14,3,1,0,5,0,0,0,0,0,0,244
84,2,1,1,5,1,1,1,0,0,0,1084
84,3,1,1,5,1,1,1,0,0,0,1336
56,2,1,1,5,1,1,1,0,0,0,855
14,5,1,0,5,0,0,0,0,0,0,308
28,3,1,1,5,0,1,1,0,0,0,566
56,3,1,1,5,1,1,1,0,0,0,1018
28,1,1,0,4,0,0,0,0,0,0,170
56,3,1,1,5,1,1,1,0,0,0,1018
14,5,1,0,5,0,0,0,0,0,0,303
14,1,1,1,4,0,0,0,0,0,0,135
14,1,1,0,4,0,0,0,0,0,0,120
28,2,1,0,4,0,0,0,0,0,0,279
28,3,1,1,5,0,0,1,0,0,0,472
56,3,1,1,5,1,1,1,0,0,0,1028
84,2,1,1,5,1,1,1,0,0,0,1079
14,2,1,1,4,0,0,0,0,0,0,187
14,1,1,0,4,0,0,0,0,0,0,120
28,4,1,1,5,1,1,1,0,0,0,804
56,2,1,1,5,1,1,1,0,0,0,880
84,2,1,1,5,1,1,1,0,0,0,1084
84,3,1,1,5,1,1,1,0,0,0,1331
14,5,1,0,5,0,0,0,0,0,0,303
28,4,1,1,5,1,1,1,0,0,0,809
56,2,1,1,5,1,1,1,0,0,0,870
14,2,1,1,4,0,0,0,0,0,0,167
56,3,1,1,5,1,1,1,0,0,0,1043
7,3,1,0,5,0,0,0,0,0,0,152
28,4,1,1,5,1,1,0,0,0,0,715
28,2,1,1,4,0,0,0,0,0,0,289
28,1,1,0,4,0,0,0,0,0,0,190
14,5,1,0,5,0,0,0,0,0,0,308
28,4,1,1,5,0,1,0,0,0,0,566
7,5,1,0,5,0,0,0,0,0,0,189
28,3,1,1,5,1,1,1,0,0,0,720
14,2,1,0,4,0,0,0,0,0,0,152
56,3,1,1,5,1,0,1,0,0,0,924
7,5,1,0,5,0,0,0,0,0,0,184
28,4,1,1,5,1,1,1,0,0,0,804
28,3,1,1,5,0,1,0,0,0,0,497
14,2,1,0,4,0,0,0,0,0,0,157
56,4,1,1,5,1,1,1,0,0,0,1211
56,3,1,1,5,1,1,1,0,0,0,1038
56,3,1,1,5,1,1,1,0,0,0,1048
56,3,1,1,5,1,0,1,0,0,0,934
56,3,1,1,5,1,1,1,0,0,0,1048
28,4,1,1,5,1,1,1,0,0,0,814
28,1,1,1,4,0,0,0,0,0,0,195
7,5,1,0,5,0,0,0,0,0,0,179
28,2,1,0,4,0,0,0,0,0,0,274
14,3,1,0,5,0,0,0,0,0,0,234
28,2,1,1,4,0,0,0,0,0,0,289
56,2,1,1,5,1,1,1,0,0,0,880
14,5,1,0,5,0,0,0,0,0,0,318
28,4,1,1,5,1,1,1,0,0,0,824
7,5,1,0,5,0,0,0,0,0,0,189
7,3,1,0,5,0,0,0,0,0,0,152
28,4,1,1,5,1,1,1,0,0,0,824
56,4,1,1,5,1,1,1,0,0,0,1216
28,3,1,1,5,1,0,1,0,0,0,621
56,3,1,1,5,1,1,1,0,0,0,1028
28,2,1,0,4,0,0,0,0,0,0,269
7,3,1,0,5,0,0,0,0,0,0,157
28,4,1,1,5,1,1,1,0,0,0,824
28,1,1,0,4,0,0,0,0,0,0,200
84,2,1,1,5,1,1,1,0,0,0,1089
56,2,1,1,5,1,1,1,0,0,0,870
28,1,1,0,4,0,0,0,0,0,0,180
28,3,1,1,5,0,1,0,0,0,0,487
14,3,1,0,5,0,0,0,0,0,0,229
28,2,1,0,4,0,0,0,0,0,0,264
14,2,1,0,4,0,0,0,0,0,0,162
56,3,1,1,5,1,1,1,0,0,0,1028
14,2,1,0,4,0,0,0,0,0,0,157
14,3,1,0,5,0,0,0,0,0,0,229
14,2,1,0,4,0,0,0,0,0,0,172
14,1,1,0,4,0,0,0,0,0,0,115
56,2,1,1,5,1,1,1,0,0,0,870
56,3,1,1,5,1,1,0,0,0,0,949
14,1,1,0,4,0,0,0,0,0,0,105
28,1,1,0,4,0,0,0,0,0,0,175
14,2,1,1,4,0,0,0,0,0,0,177
28,4,1,1,5,0,1,1,0,0,0,665
28,3,1,1,5,1,0,0,0,0,0,537
28,2,1,0,4,0,0,0,0,0,0,254
56,2,1,1,5,1,1,1,0,0,0,860
84,3,1,1,5,1,1,1,0,0,0,1336
14,2,1,1,4,0,0,0,0,0,0,177
28,4,1,1,5,1,0,0,0,0,0,646
14,3,1,0,5,0,0,0,0,0,0,234
56,2,1,1,5,1,1,1,0,0,0,855
56,4,1,1,5,1,0,0,0,0,0,1023
14,3,1,0,5,0,0,0,0,0,0,234
28,2,1,1,4,0,0,0,0,0,0,299
14,5,1,0,5,0,0,0,0,0,0,298
28,3,1,1,5,1,1,1,0,0,0,720
14,5,1,0,5,0,0,0,0,0,0,318
7,5,1,0,5,0,0,0,0,0,0,189
84,2,1,1,5,1,1,1,0,0,0,1074
7,3,1,0,5,0,0,0,0,0,0,157
56,2,1,1,5,1,1,1,0,0,0,855
56,3,1,1,5,1,1,1,0,0,0,1038
28,3,1,1,5,1,1,1,0,0,0,725
7,3,1,0,5,0,0,0,0,0,0,142
14,3,1,0,5,0,0,0,0,0,0,234
14,5,1,0,5,0,0,0,0,0,0,308
56,3,1,1,5,1,1,1,0,0,0,1038
28,2,1,1,4,0,0,0,0,0,0,299
14,3,1,0,5,0,0,0,0,0,0,239
28,2,1,1,4,0,0,0,0,0,0,279
56,2,1,1,5,1,1,1,0,0,0,870
7,5,1,0,5,0,0,0,0,0,0,189
56,3,1,1,5,1,1,1,0,0,0,1033
56,3,1,1,5,0,1,0,0,0,0,810
28,1,1,0,4,0,0,0,0,0,0,170
56,4,1,1,5,1,1,1,0,0,0,1206
28,3,1,1,5,1,1,0,0,0,0,656
14,2,1,0,4,0,0,0,0,0,0,162
7,5,1,0,5,0,0,0,0,0,0,179
7,3,1,0,5,0,0,0,0,0,0,152
14,3,1,0,5,0,0,0,0,0,0,224
56,3,1,1,5,0,0,1,0,0,0,780
14,2,1,0,4,0,0,0,0,0,0,152
7,3,1,0,5,0,0,0,0,0,0,162
14,3,1,0,5,0,0,0,0,0,0,234
56,2,1,1,5,1,1,1,0,0,0,860
28,2,1,1,4,0,0,0,0,0,0,279
84,3,1,1,5,1,1,1,0,0,0,1336
28,1,1,1,4,0,0,0,0,0,0,190
28,2,1,0,4,0,0,0,0,0,0,264
28,4,1,1,5,1,1,0,0,0,0,725
14,5,1,0,5,0,0,0,0,0,0,308
28,1,1,0,4,0,0,0,0,0,0,185
56,4,1,1,5,1,1,1,0,0,0,1206
28,1,1,0,4,0,0,0,0,0,0,175
84,2,1,1,5,1,1,1,0,0,0,1074
56,4,1,1,5,0,1,0,0,0,0,988
84,3,1,1,5,1,1,1,0,0,0,1336
28,3,1,1,5,1,1,1,0,0,0,720
84,2,1,1,5,1,1,1,0,0,0,1084
14,3,1,0,5,0,0,0,0,0,0,214
84,3,1,1,5,1,1,1,0,0,0,1336
14,1,1,1,4,0,0,0,0,0,0,125
14,1,1,0,4,0,0,0,0,0,0,105
84,2,1,1,5,1,1,1,0,0,0,1104
14,5,1,0,5,0,0,0,0,0,0,318
7,3,1,0,5,0,0,0,0,0,0,147
56,3,1,1,5,1,1,1,0,0,0,1043
14,2,1,1,4,0,0,0,0,0,0,167
56,4,1,1,5,1,1,1,0,0,0,1201
28,4,1,1,5,1,0,0,0,0,0,621
14,3,1,0,5,0,0,0,0,0,0,234
28,3,1,1,5,0,0,1,0,0,0,482
84,2,1,1,5,1,1,1,0,0,0,1094
84,3,1,1,5,1,1,1,0,0,0,1326
84,3,1,1,5,1,1,1,0,0,0,1341
28,4,1,1,5,1,1,1,0,0,0,804
14,5,1,0,5,0,0,0,0,0,0,318
84,2,1,1,5,1,1,1,0,0,0,1079
14,2,1,0,4,0,0,0,0,0,0,142
14,2,1,1,4,0,0,0,0,0,0,167
7,5,1,0,5,0,0,0,0,0,0,179
84,3,1,1,5,1,1,1,0,0,0,1336
14,5,1,0,5,0,0,0,0,0,0,313
28,4,1,1,5,1,1,1,0,0,0,799
28,4,1,1,5,1,1,1,0,0,0,804
28,4,1,1,5,1,1,0,0,0,0,730
14,1,1,1,4,0,0,0,0,0,0,120
7,5,1,0,5,0,0,0,0,0,0,179
56,2,1,1,5,1,1,1,0,0,0,860
28,4,1,1,5,1,1,0,0,0,0,720
28,4,1,1,5,0,0,1,0,0,0,556
14,2,1,0,4,0,0,0,0,0,0,157
56,3,1,1,5,1,1,1,0,0,0,1028
84,3,1,1,5,1,1,1,0,0,0,1356
56,3,1,1,5,1,1,1,0,0,0,1033
7,3,1,0,5,0,0,0,0,0,0,147
14,5,1,0,5,0,0,0,0,0,0,313
7,5,1,0,5,0,0,0,0,0,0,189
84,2,1,1,5,1,1,1,0,0,0,1084
56,3,1,1,5,1,0,1,0,0,0,919
14,2,1,1,4,0,0,0,0,0,0,157
84,2,1,1,5,1,1,1,0,0,0,1079
7,3,1,0,5,0,0,0,0,0,0,167
14,1,1,1,4,0,0,0,0,0,0,115
14,2,1,1,4,0,0,0,0,0,0,187
56,4,1,1,5,1,0,1,0,0,0,1092
14,5,1,0,5,0,0,0,0,0,0,308
28,1,1,0,4,0,0,0,0,0,0,185
28,2,1,1,4,0,0,0,0,0,0,279
56,3,1,1,5,1,1,1,0,0,0,1048
56,2,1,1,5,1,1,1,0,0,0,855
28,4,1,1,5,1,1,1,0,0,0,814
14,3,1,0,5,0,0,0,0,0,0,224
14,2,1,0,4,0,0,0,0,0,0,172
14,3,1,0,5,0,0,0,0,0,0,224
84,3,1,1,5,1,1,1,0,0,0,1346
14,1,1,0,4,0,0,0,0,0,0,105
28,2,1,0,4,0,0,0,0,0,0,264
28,2,1,1,4,0,0,0,0,0,0,284
28,3,1,1,5,1,0,1,0,0,0,631
56,3,1,1,5,1,1,1,0,0,0,1028
56,2,1,1,5,1,1,1,0,0,0,870
14,2,1,0,4,0,0,0,0,0,0,172
14,5,1,0,5,0,0,0,0,0,0,318
7,5,1,0,5,0,0,0,0,0,0,179
56,2,1,1,5,1,1,1,0,0,0,860
56,2,1,1,5,1,1,1,0,0,0,870
56,3,1,1,5,1,0,1,0,0,0,949
28,3,1,1,5,1,1,1,0,0,0,730
28,3,1,1,5,0,1,0,0,0,0,492
28,3,1,1,5,0,1,1,0,0,0,571
56,3,1,1,5,0,0,1,0,0,0,795
14,2,1,1,4,0,0,0,0,0,0,167
7,5,1,0,5,0,0,0,0,0,0,209
14,1,1,0,4,0,0,0,0,0,0,120
56,2,1,1,5,1,1,1,0,0,0,870
28,2,1,0,4,0,0,0,0,0,0,254
28,4,1,1,5,1,1,1,0,0,0,824
14,2,1,1,4,0,0,0,0,0,0,162
14,3,1,0,5,0,0,0,0,0,0,214
28,3,1,1,5,1,1,1,0,0,0,720
56,3,1,1,5,1,0,0,0,0,0,870
84,2,1,1,5,1,1,1,0,0,0,1104
14,2,1,0,4,0,0,0,0,0,0,167
14,5,1,0,5,0,0,0,0,0,0,318
14,1,1,1,4,0,0,0,0,0,0,135
14,1,1,0,4,0,0,0,0,0,0,110
14,3,1,0,5,0,0,0,0,0,0,224
7,3,1,0,5,0,0,0,0,0,0,147
14,2,1,1,4,0,0,0,0,0,0,167
28,2,1,1,4,0,0,0,0,0,0,279
56,3,1,1,5,1,1,0,0,0,0,959
56,4,1,1,5,0,1,0,0,0,0,978
28,1,1,1,4,0,0,0,0,0,0,200
56,3,1,1,5,1,1,1,0,0,0,1043
28,3,1,1,5,0,1,0,0,0,0,487
56,4,1,1,5,1,1,0,0,0,0,1107
56,4,1,1,5,1,1,1,0,0,0,1196
28,1,1,0,4,0,0,0,0,0,0,175
56,3,1,1,5,1,1,1,0,0,0,1028
14,2,1,1,4,0,0,0,0,0,0,182
7,3,1,0,5,0,0,0,0,0,0,162
7,5,1,0,5,0,0,0,0,0,0,189
28,2,1,1,4,0,0,0,0,0,0,274
56,4,1,1,5,1,1,1,0,0,0,1206
7,5,1,0,5,0,0,0,0,0,0,194
28,4,1,1,5,1,1,1,0,0,0,819
14,3,1,0,5,0,0,0,0,0,0,229
28,3,1,1,5,0,1,0,0,0,0,512
28,1,1,1,4,0,0,0,0,0,0,200
14,5,1,0,5,0,0,0,0,0,0,318
14,5,1,0,5,0,0,0,0,0,0,318
28,2,1,0,4,0,0,0,0,0,0,259
14,2,1,1,4,0,0,0,0,0,0,182
56,3,1,1,5,1,0,0,0,0,0,850
56,3,1,1,5,0,0,1,0,0,0,770
14,3,1,0,5,0,0,0,0,0,0,229
84,2,1,1,5,1,1,1,0,0,0,1084
14,1,1,0,4,0,0,0,0,0,0,120
14,5,1,0,5,0,0,0,0,0,0,308
84,3,1,1,5,1,1,1,0,0,0,1326
7,5,1,0,5,0,0,0,0,0,0,204
14,3,1,0,5,0,0,0,0,0,0,239
14,3,1,0,5,0,0,0,0,0,0,214
7,3,1,0,5,0,0,0,0,0,0,147
28,3,1,1,5,1,0,0,0,0,0,552
56,4,1,1,5,1,0,1,0,0,0,1097
28,2,1,1,4,0,0,0,0,0,0,284
56,3,1,1,5,0,1,0,0,0,0,800
84,2,1,1,5,1,1,1,0,0,0,1104
14,5,1,0,5,0,0,0,0,0,0,318
56,4,1,1,5,1,1,1,0,0,0,1216
28,1,1,0,4,0,0,0,0,0,0,170
84,2,1,1,5,1,1,1,0,0,0,1084
28,4,1,1,5,1,0,0,0,0,0,646
56,3,1,1,5,1,1,1,0,0,0,1043
